Temperature (K)	Precipitation (Kg/m^2/s)	Cloud Fraction(%)	Humidity (%)	Wind (m/s)
297.6639	1.4166504e-10	0.011187357	60.054623	7.234108
296.84918	5.5579473e-12	0.0021256397	53.139374	8.034527
295.33472	9.866054e-17	5.7824114e-15	48.258728	8.189266
294.8071	8.350519e-15	5.4771e-13	59.09487	7.858199
295.4186	8.924847e-16	4.667794e-11	64.081	7.487702
295.91324	9.129461e-06	62.500023	76.334366	8.3954115
296.55838	8.267613e-11	5.106967	67.25113	7.9061327
294.94482	7.981336e-07	31.033957	67.78026	9.081695
293.4185	5.2486994e-06	88.54104	73.86813	10.568782
294.09476	8.316182e-07	54.050987	73.72251	10.549064
294.44824	8.148024e-09	27.99651	67.28228	11.052648
291.759	1.9150006e-07	92.606674	76.06266	10.945053
289.71512	7.6540294e-07	95.60706	83.9724	12.022021
290.67285	9.422236e-09	99.855515	67.94859	10.979057
291.30075	1.4356575e-15	26.877789	57.408512	9.553441
292.17337	7.56594e-10	26.92336	62.0542	8.649425
293.40622	1.2889086e-07	91.76277	74.26854	7.7767773
294.11282	1.1687184e-08	56.848156	75.43539	7.1234946
294.49524	6.6019874e-09	94.99382	74.60591	7.4514847
294.4163	6.368987e-08	47.29473	71.21508	7.3467164
294.58047	3.1562132e-07	65.72321	74.11317	6.0716133
295.23895	1.7692341e-07	94.248566	82.112	5.4792714
296.3812	1.6650336e-07	96.40538	79.49229	5.2547255
296.80893	3.2134951e-06	97.71855	80.01635	4.8051214
295.94345	6.7381563e-07	88.69067	78.17086	6.309734
293.0242	7.883481e-08	46.037086	65.76113	9.460537
292.30316	9.974529e-09	99.46311	65.39192	8.703627
292.31265	3.422429e-10	0.048617095	72.21979	7.5855446
293.67938	7.116303e-10	0.11725739	78.12564	6.5290136
293.71072	7.036227e-07	2.241103	76.2636	7.880612
291.11633	3.488795e-13	0.28568268	64.31704	10.028229
289.8114	1.8244584e-16	0.0007951737	48.870903	8.453891
290.34195	5.9458113e-16	0.0	51.366173	7.1593738
292.64655	7.290232e-06	61.25677	71.451675	6.006011
292.64178	1.3888407e-06	62.5	67.34135	6.430785
293.06894	9.305492e-06	31.165768	70.22688	6.446924
294.26715	2.9553225e-06	43.805134	85.12135	5.8480806
294.94095	3.7736092e-05	96.43254	81.590576	5.6001463
294.79208	6.1885235e-05	99.87408	93.4795	5.102958
296.28394	9.204392e-06	62.646282	95.551834	1.5492647
296.36572	6.975477e-06	99.62264	96.85461	1.1836963
291.75775	4.511963e-06	94.49958	82.44811	9.092589
287.354	2.919491e-06	96.652695	79.08345	9.963777
289.96274	5.5773975e-12	97.17235	67.03829	6.504743
291.84497	1.0348769e-10	0.5205574	68.74878	7.050709
292.39	6.164603e-16	1.3341463e-05	60.185158	8.175436
292.80365	2.5922549e-09	93.21015	72.789986	8.599379
292.44846	7.495105e-10	43.168335	67.67365	8.552967
289.5613	1.3305326e-10	0.0007944581	55.213234	9.900319
288.83643	4.5455064e-18	0.0022916668	49.108208	9.677723
289.0306	1.1756988e-17	1.2816377e-09	52.078022	7.852271
290.09592	4.073351e-18	0.0	54.342896	6.6217885
290.53165	1.3408256e-15	36.382465	57.13576	7.4097176
290.138	2.7052958e-15	46.65062	55.093395	7.116482
290.2612	2.397953e-16	42.50516	50.605114	7.343028
290.4634	3.1796578e-17	5.1750956	51.4406	6.944649
290.72928	1.1513574e-17	2.963833e-12	56.867043	7.5160704
285.86078	4.483095e-15	4.2808668e-09	53.301605	13.108642
285.32275	1.6687522e-16	3.860845e-08	50.54591	9.246315
288.63943	3.376475e-09	33.896706	65.74166	5.788607
291.27853	3.0168316e-08	98.77001	78.73232	5.2955003
292.39722	3.8439087e-12	57.880096	73.82788	5.011633
290.72772	4.710538e-12	64.09948	58.539703	9.503505
286.91745	1.6123861e-15	40.47401	55.201828	8.322822
289.40637	4.5386914e-06	93.71247	77.71432	6.2879086
291.22162	3.4174116e-06	98.18353	84.028275	6.454723
293.3413	2.7842448e-06	87.34079	84.18191	5.875971
294.14603	2.835243e-06	20.387877	88.553345	3.4748566
294.2028	3.4526457e-09	4.5297008	86.14814	4.0288544
294.50775	3.080017e-07	69.27727	89.50244	4.3622017
295.01953	7.852325e-06	90.01997	94.813805	2.8207777
294.46484	3.218195e-06	79.5557	95.23751	2.0668886
294.35925	1.8504217e-06	93.38651	97.04688	1.72932
290.05493	1.5720758e-05	99.958725	93.93533	6.3506618
287.3362	7.46452e-07	98.0804	74.87708	8.605184
288.00995	2.9909614e-08	98.57197	79.83839	6.1451707
291.58698	3.5751602e-06	95.34473	86.1134	3.6752427
290.35855	1.1025309e-06	100.0	86.1157	6.6182733
289.1105	1.0675535e-06	100.0	82.750854	8.051668
287.13666	1.3476442e-06	100.0	83.65274	9.004657
286.3736	7.97608e-06	100.0	82.29559	8.747392
284.43192	3.949816e-07	20.178953	82.10845	9.372856
288.85104	1.4505924e-05	98.51503	90.32901	5.0351157
290.07266	8.9310674e-07	96.11283	91.16619	5.508725
287.1676	3.3406168e-12	24.84847	74.1817	8.601492
284.53394	3.8905338e-08	69.41334	82.67738	9.821346
283.42365	1.0587805e-05	95.40858	87.562805	10.143063
284.84222	4.3853472e-08	35.849937	80.623375	9.361612
287.2418	2.2213324e-06	99.15721	83.23536	7.5109067
286.48904	3.2452626e-05	99.83788	90.48946	7.535071
286.39496	6.1088074e-05	97.1263	88.00334	7.362606
287.0854	4.1837407e-07	26.824596	78.57535	7.5190387
285.21265	5.3808474e-08	80.539276	78.78802	7.9539566
287.5798	5.05475e-10	33.44578	72.472206	6.9906735
289.72977	2.0847607e-07	83.26074	73.01362	5.588094
288.0137	2.25153e-06	95.81673	74.168304	6.5276513
286.21606	7.894727e-06	100.0	76.46476	6.968231
288.2527	1.2385995e-07	97.32858	75.64078	6.548281
287.7226	3.993999e-11	31.415909	65.36159	8.479468
287.4157	1.794687e-19	67.94282	51.27912	9.053181
287.6077	0.0	18.496325	42.120842	7.9639206
288.4724	7.9641e-23	0.0	42.158173	7.319909
289.3475	3.188386e-16	0.0	50.97848	5.896667
290.80075	2.889757e-15	0.0	60.36763	5.810412
291.38474	1.5212148e-16	0.002291667	63.261597	5.616473
292.56802	6.093316e-07	69.505005	81.26551	5.8764935
292.41885	3.2119515e-06	99.21984	77.78375	5.751224
291.96286	9.3516155e-06	81.03079	88.80695	5.584561
293.27866	1.1401457e-08	49.32725	88.36707	3.070988
293.391	5.2541163e-06	96.65878	91.22856	4.1117077
293.6404	2.9602309e-06	56.355125	95.685905	2.177994
294.05673	1.9638277e-07	60.091156	89.18628	2.5836983
294.62012	6.780013e-07	85.269516	93.78783	2.710367
295.32983	6.672886e-07	98.23662	92.17043	4.6445327
293.98218	7.668783e-06	99.77039	97.57855	0.99386287
294.56238	5.8757214e-06	99.90625	95.07673	3.972323
293.8665	3.5043092e-06	99.8141	95.89787	1.3213387
291.48553	1.37119e-05	99.99936	91.832954	5.9757795
290.8407	2.0141829e-06	99.95568	91.329605	6.8527365
291.37842	2.8042375e-06	97.65705	92.23703	5.2121677
292.9377	4.958713e-07	97.9943	91.719894	1.8143381
294.0662	7.2152524e-08	97.38888	83.671455	2.5742888
293.50674	8.817568e-09	7.6772957	72.192924	5.0574317
292.7039	1.609846e-10	5.336053	68.09915	6.0984244
294.2257	6.633761e-09	58.482315	77.59769	5.1596856
294.73962	2.787613e-06	37.906143	85.19542	5.07757
295.31888	1.7645732e-05	33.559227	91.09528	4.5588717
295.88885	5.57583e-06	24.107508	92.661804	3.4397428
296.3909	4.0423576e-09	48.49263	92.402596	4.3521776
296.48926	1.7334816e-05	70.49935	94.59005	2.850503
296.09744	1.0744544e-05	97.57441	91.51855	3.8348289
296.73434	5.7749352e-05	89.21799	94.50064	3.5505433
296.69516	2.4273337e-05	87.05072	95.065315	1.2564124
295.8848	4.7570255e-05	98.68876	95.18677	2.654057
297.40286	3.760738e-05	76.25124	94.55153	2.64786
296.67743	3.4493846e-07	92.39136	93.302345	1.6563001
291.41418	3.9613683e-06	99.77235	86.212	6.681639
292.28253	1.1198072e-05	99.84542	76.077576	6.8972926
293.94022	1.3680918e-05	99.697014	85.239525	8.190759
295.36105	0.00010408042	100.0	91.49578	6.2566094
296.2552	0.00011324752	65.968285	95.57631	2.6468542
296.29465	1.461501e-05	26.525534	96.035416	0.79583764
297.00928	3.4093602e-05	29.788425	92.63522	2.9324822
297.52838	1.1177611e-05	55.133896	90.95343	3.1258433
297.74033	1.4688378e-06	48.860466	91.068275	2.8103476
298.05923	2.8678442e-06	85.95866	89.36128	4.881034
297.74023	1.2322244e-05	58.238953	84.50994	4.5912757
294.98026	7.556423e-08	76.87279	77.978035	7.8456345
295.05756	6.1352506e-07	98.944275	76.26436	6.108845
296.78873	1.1031209e-07	55.28876	71.01132	4.132527
297.47324	2.0801085e-06	18.753492	77.86681	4.6933084
298.109	5.3940425e-06	12.683015	85.39089	5.5408144
298.24847	1.7041075e-06	7.1110024	86.87291	3.8260262
298.20926	1.140081e-06	0.84849167	81.110794	3.338047
297.64215	2.3791894e-07	57.66393	75.7091	6.4772635
297.68933	8.001916e-06	73.18176	86.313614	5.863952
298.75327	3.777751e-06	43.827663	84.277336	4.7256603
298.87793	1.3600252e-06	93.17681	83.996506	4.64563
299.00015	8.7938315e-07	10.109084	84.08702	2.6617346
298.9237	1.9757251e-06	4.466985	84.81106	4.543689
299.1011	7.093489e-06	5.4306245	88.41672	4.9131045
299.3844	7.712587e-06	12.76355	89.71921	4.085089
299.66864	3.2832634e-06	40.70369	88.31639	3.8218808
299.79434	2.1827195e-06	55.369865	86.2742	4.3883333
299.86737	9.995981e-06	99.9	86.69251	4.902864
300.1995	3.0558358e-06	53.542908	85.3436	4.5980215
299.85272	7.4654754e-06	28.445726	85.90046	4.3094964
299.9551	1.4909352e-05	18.925634	85.64889	6.711584
299.62894	0.00020894063	98.283646	89.51413	5.4117494
299.15674	0.00022377938	66.372505	92.85184	3.297824
300.73523	6.1553243e-07	40.859356	84.64338	8.464917
300.5601	2.347833e-09	67.04321	86.66676	9.988538
300.8406	6.51395e-09	81.63456	87.372826	9.9508505
300.88657	1.1548482e-08	86.80944	87.63433	9.389877
300.78284	3.669892e-08	88.983154	86.77586	7.6466517
300.73343	4.5032036e-07	73.30308	84.64526	6.952812
300.65503	5.0798585e-06	8.896342	87.89756	6.1593175
300.4431	2.73017e-06	1.2928923	85.571556	4.9570904
300.18637	2.596491e-06	13.099491	83.781425	4.7790303
300.01944	1.3255186e-06	21.288876	80.74073	3.7492375
299.71844	1.1255981e-06	52.387154	80.99364	2.1617138
300.07556	2.0606758e-06	20.403831	80.66223	3.000148
300.41238	4.669473e-06	26.996004	82.205376	3.5560384
300.53943	2.4933665e-06	2.24897	79.24773	3.1212034
300.68832	7.466287e-06	40.02039	79.36772	3.5239708
300.5659	2.3137633e-05	65.15132	84.573555	3.6394873
300.72736	4.1588432e-06	90.90962	80.79129	3.2824166
300.55304	4.6627683e-05	93.87228	82.63831	3.7023833
301.34097	5.611161e-06	18.035265	80.64892	5.6551147
301.5859	2.3793425e-05	8.748025	83.65577	6.432467
301.71524	1.7618702e-05	30.734863	84.889015	7.3582997
301.94366	1.4982138e-05	64.936	84.58067	8.301931
302.10513	2.851884e-06	77.75717	86.21278	7.274469
302.0979	2.6002363e-06	99.90417	88.21268	6.584709
302.1715	1.3033293e-06	75.56013	85.03341	5.644753
301.99203	2.671935e-06	91.340614	84.00213	5.0656753
301.7961	2.6735806e-06	3.7004948	82.57619	4.6356106
301.64304	1.1403708e-06	6.528135	79.68395	3.4025395
301.3609	2.2716304e-08	2.1121027	79.01861	2.3730342
303.17163	3.234303e-06	65.24256	76.714066	3.495703
303.92383	0.0012591304	99.98125	74.39406	10.535264
302.4284	0.000158537	99.92292	86.48752	11.208931
302.46933	4.2599535e-05	99.9	90.12254	7.289408
302.18692	3.978757e-05	99.92083	89.96481	4.435429
301.88434	0.00010073262	91.38998	90.61619	4.848739
301.98074	4.7734968e-05	35.430244	87.834076	5.7656927
302.0444	2.8027858e-05	41.931335	84.06661	5.814198
301.37805	0.00012455815	94.990555	88.52168	4.919997
301.44464	6.36446e-05	75.29264	85.77168	4.478858
302.11957	1.1787178e-05	54.242508	81.569954	6.482918
302.29352	1.2159636e-05	77.44546	81.85614	8.51203
302.13162	0.00013668126	99.9	86.74388	8.686496
301.80652	0.0003117903	99.927086	92.45412	7.237741
302.24667	0.00015267896	99.933334	88.198975	9.083658
302.2571	0.00021860011	99.95102	89.63099	7.5475535
301.7719	0.00062522385	99.96667	92.10037	6.6294746
301.2695	0.00073915964	99.964584	93.44224	5.690045
301.20883	0.00037756006	99.9	92.677895	4.585414
301.13992	0.00025690085	99.9	91.40246	3.9184456
301.3895	0.00013250955	99.96875	89.103065	4.0226765
301.4028	3.7347632e-05	99.95625	87.059494	4.1479964
301.54123	3.0610303e-05	99.9	87.474205	4.9284925
302.19946	1.6299167e-05	99.9	83.11213	7.8589745
302.43323	0.00011000839	99.90833	87.19579	8.551036
302.3802	7.434413e-05	99.941666	90.44676	7.9161406
302.90588	3.3139397e-05	99.9	87.68096	7.32271
302.93124	2.8252802e-05	99.47653	87.362724	8.121051
303.17752	1.1868484e-05	99.9	87.95248	7.4297547
303.2268	2.2221052e-06	99.918755	87.42398	7.952765
303.4141	5.0687755e-05	99.9	87.652596	8.0701065
303.40656	2.2277052e-05	99.9	87.90839	9.367688
303.25583	4.196346e-05	99.9	85.941635	9.756556
303.04788	3.6691203e-05	99.90625	87.08441	8.501014
303.1303	2.7471138e-05	99.900856	85.16346	8.259977
302.9497	3.444254e-05	88.415596	85.40693	7.6818447
302.37833	0.00019615544	98.488976	87.968895	6.5561113
301.96426	0.00015564609	91.63799	88.11616	6.5460405
302.49512	3.668496e-05	92.57221	83.51136	6.6235495
302.84024	1.1081045e-05	99.9	81.79603	7.5054064
302.72968	5.8829555e-05	99.910416	84.65948	8.315607
302.58334	0.0001239072	99.9	88.91759	7.2075973
302.2197	0.00018991074	99.90625	91.03656	6.0646615
301.75317	0.0003147051	99.95416	91.28237	6.0866256
302.2938	9.4717245e-05	74.003006	84.83041	6.8078375
302.70248	1.0388451e-06	2.0050728	80.41507	4.0127354
302.6722	4.6969816e-07	52.77487	79.84484	3.6609182
302.7772	6.7581846e-07	99.910416	79.82671	5.103668
303.09073	2.1505023e-06	99.9	80.63952	6.172449
303.3026	3.935858e-06	99.90833	81.09917	6.734651
303.18185	4.1513676e-06	99.90625	81.797585	6.528857
302.9681	8.667964e-06	99.9	83.83446	5.973506
302.87796	2.5693322e-05	99.9	84.57738	5.4872646
302.83234	3.013485e-05	99.9	83.9753	4.903218
303.10587	1.0326381e-05	65.742966	81.52517	6.0470457
302.95834	5.7008896e-05	99.9	84.13779	6.852299
302.7528	9.619682e-05	99.90833	86.38579	6.1494784
302.75308	6.1025738e-05	99.9	84.93906	5.2337184
302.7787	2.0438609e-05	89.02222	80.12936	4.347137
302.61633	2.737879e-05	99.925	82.41238	4.5727625
303.06946	1.2475042e-05	39.959064	80.770386	5.1001105
302.8965	1.6653317e-05	62.509598	81.93834	4.972566
302.91	1.0016539e-05	7.1360297	81.72862	3.857116
303.03943	1.7052185e-05	53.054993	80.33884	4.430897
303.36792	2.8262084e-05	99.9	78.57629	5.260508
303.46362	3.7328165e-05	99.9	81.087875	5.539557
303.80908	1.0684358e-06	99.9	76.83366	5.0805817
303.71152	6.887624e-07	99.9	77.41749	3.263355
303.39313	6.553438e-07	59.375687	78.80245	2.1335442
303.765	2.2507449e-07	68.35533	78.02463	3.2011347
303.78296	1.4098328e-05	99.90417	81.515945	3.5710301
303.39072	0.00013390083	99.925	87.37154	3.5858424
303.77502	0.00022858336	99.9375	88.62305	5.002077
303.89127	0.0001318539	99.92083	88.52886	5.378882
304.20084	5.858416e-05	99.9	89.346054	5.5800295
304.62378	1.8124523e-05	99.9	84.40753	6.896143
303.90924	0.00010323647	99.49256	87.78312	6.8487983
304.13004	7.902342e-05	97.72984	86.051544	7.247916
304.09973	6.498551e-05	99.9	86.771095	6.2240133
303.54877	0.00016157997	99.925	90.01384	4.4918714
302.70624	0.0004417082	99.95209	91.60991	3.5242982
302.63232	9.9441706e-05	99.96042	89.915886	3.4376283
302.88797	4.3056138e-05	99.95416	85.64946	3.881638
302.99207	9.7323245e-05	99.96042	85.65091	3.6443493
302.72534	0.00016435068	88.00469	88.5748	3.5203495
303.04184	4.808294e-05	99.9	85.451485	4.5375147
303.3392	3.9233015e-05	84.471596	83.40568	4.423957
303.31992	2.056269e-05	60.195225	82.79793	2.686538
303.4361	2.212577e-05	98.612175	82.63399	2.640356
303.6872	0.00010120602	96.792534	85.4464	5.258457
303.73148	3.378673e-05	83.37407	84.91611	6.4470873
304.49036	1.8275885e-05	80.78515	79.595	7.7465487
304.2507	0.00013733974	85.17774	83.60471	7.990043
303.70264	0.00020613984	99.933334	85.93152	10.108202
303.4875	0.00023350716	99.92917	87.19953	10.703256
303.35294	0.00013821169	100.0	85.86105	9.561672
303.01797	1.7127886e-05	99.916664	83.33096	6.6518793
302.83945	2.083455e-06	98.01921	78.74108	3.708801
302.8979	2.849674e-07	51.58919	77.2452	2.2038474
303.2065	1.7521067e-07	4.4842134	76.53787	2.5482616
303.2614	1.2811859e-05	8.996956	76.94465	2.268058
302.96204	6.7863784e-06	10.408945	78.58063	2.4307907
302.99576	2.128027e-06	1.6332114	77.11125	3.4269645
303.0605	8.24744e-06	4.8180857	78.34419	4.3878508
303.25525	5.101417e-06	21.569616	78.39061	4.2332015
303.32916	5.09212e-06	56.176537	76.8101	3.0436862
303.2831	2.7378876e-05	75.225296	76.28181	2.1075397
302.615	8.3532286e-05	59.798943	87.41973	3.7504148
303.8732	5.0427174e-05	69.10771	81.63421	6.008047
304.00943	5.3615673e-05	19.354584	79.96914	8.290433
303.48975	6.683098e-05	19.890978	81.56692	7.1518993
303.0649	0.00021140909	72.41638	82.28812	7.5201964
302.43506	0.00043668525	99.964584	90.29978	6.704237
302.95517	0.00019250186	99.964584	90.86776	7.7092648
302.91998	0.000114623115	65.25728	86.280655	6.7149386
303.34344	1.7360302e-05	47.111546	80.8329	3.948812
304.1858	2.2836819e-08	87.45318	66.325035	7.5339894
303.0029	5.8015124e-11	93.447235	55.629524	8.573738
302.62454	2.636245e-14	60.83477	47.90006	7.664062
302.29346	7.220837e-06	99.924965	62.06723	7.5826726
301.98514	9.790916e-05	74.489395	89.70487	5.353098
302.15497	0.00010488733	99.964584	89.56236	3.8840342
301.74707	5.540519e-05	59.100563	85.40437	3.4759507
301.8622	5.0390187e-05	16.159986	82.159805	3.9192362
302.0646	0.000105717314	86.606514	86.54008	5.318131
302.1281	6.862298e-05	29.57584	83.959694	5.719482
302.50565	0.00010786874	24.064426	86.54648	7.1734385
302.5876	6.014372e-05	20.49844	85.30643	6.9173856
302.39365	2.626988e-06	40.313164	74.426445	7.0789437
302.35046	4.0672558e-07	64.518166	70.9846	4.548169
302.9373	3.7045943e-06	25.95539	71.74876	3.7639642
303.02274	7.680468e-06	9.242416	76.79747	5.792504
302.9394	2.950002e-05	15.823328	80.01943	8.075953
302.97525	1.7032833e-05	12.677572	77.91362	8.129625
302.91	2.804501e-07	0.86428046	70.6618	7.0087776
302.81433	2.1491667e-05	11.166128	72.01413	6.159061
302.37695	7.3669944e-06	38.23666	67.00262	8.2013445
301.4265	3.654845e-09	8.445266	61.457027	7.993689
301.52634	6.723812e-08	86.40595	62.420372	8.177427
301.38522	1.2165453e-09	99.9	58.84057	6.778585
301.61865	1.2493099e-08	99.925	59.905544	7.328262
300.974	5.4506927e-10	99.9	57.03838	9.057137
299.24307	8.696009e-15	67.16324	56.50122	9.0939045
298.54645	1.5716176e-07	99.975	67.432076	9.923206
299.3779	3.1656011e-09	99.64523	61.404827	10.042618
299.25513	2.561322e-12	79.80649	55.567204	9.679896
299.05524	3.3956966e-16	99.9	54.488834	9.321408
299.54028	2.2380695e-07	99.95416	69.69396	8.960479
299.8418	4.956037e-07	99.995834	71.01396	7.90858
300.05963	5.4943823e-09	99.972916	68.33796	6.630595
300.1269	1.1691495e-06	94.62736	68.55851	6.0611844
300.1591	3.570602e-07	76.21134	68.49808	5.60051
300.21268	2.474928e-12	37.18558	64.5739	5.174469
300.0564	2.4231897e-10	3.5191696	62.889732	5.800642
299.99878	7.53356e-09	0.16800335	64.4821	6.6269145
300.058	4.0345824e-07	17.250896	71.05934	7.279535
300.18063	3.6871207e-08	50.74839	76.14124	8.043485
299.8492	6.592454e-05	85.3105	86.35965	6.7475586
300.1085	4.335831e-05	97.374435	87.45689	5.5758276
300.4949	6.6008935e-05	96.58871	81.40299	6.533747
299.16043	6.4837135e-05	98.89606	76.79053	7.6741014
296.2145	1.8919039e-08	99.95416	75.70235	9.146472
297.73422	1.7653134e-07	89.06672	68.19773	7.9591823
298.49286	5.71821e-07	99.95625	70.56218	7.4654684
298.84183	2.2426788e-07	99.96042	69.94574	6.216468
298.87958	3.8052812e-07	44.068928	71.7845	5.644986
299.2471	5.7410847e-07	1.63817	74.30887	5.0304875
299.41034	4.6782517e-07	1.2092427	76.048996	4.133147
299.97348	9.49521e-07	1.6125063	73.39332	4.479668
299.00006	6.83776e-18	2.9356472	66.81166	6.47232
297.83398	1.05955866e-13	88.4984	65.91709	7.3974886
297.7058	1.4887387e-13	99.9	64.268326	7.3969717
296.91586	1.8435472e-17	22.13251	57.529087	8.57906
295.223	1.7960138e-20	68.327065	49.02726	9.890405
294.19736	2.3141837e-22	33.48364	45.330143	10.585744
293.89447	2.0254788e-15	60.445793	46.447975	12.933527
293.60336	4.5889942e-07	82.34693	50.266113	11.8535795
294.44412	3.7215218e-06	99.93125	70.772606	10.411864
295.7503	3.389552e-07	99.97917	75.08458	8.475411
296.27942	6.3218293e-09	26.824766	66.998116	7.2729983
296.47592	1.236915e-09	22.88582	67.19192	7.6120687
296.09885	6.773864e-08	87.059975	67.52076	7.1683145
296.376	5.054058e-09	72.79731	71.0387	6.3151345
296.95282	2.458447e-08	82.76858	72.66579	6.392434
297.38287	3.516314e-10	60.234547	71.86927	7.0021887
